t(c)	y(m)
25.918	11249.96
25.919	11250.81
25.920	11251.67
25.921	11252.52
25.922	11253.37
25.923	11254.23
25.924	11255.08
25.925	11255.94
25.926	11256.79
25.927	11257.64
25.928	11258.50
25.929	11259.35
25.930	11260.21
25.931	11261.06
25.932	11261.91
25.933	11262.77
25.934	11263.62
25.935	11264.48
25.936	11265.33
25.937	11266.19
25.938	11267.04
25.939	11267.90
25.940	11268.75
25.941	11269.60
25.942	11270.46
25.943	11271.31
25.944	11272.17
25.945	11273.02
25.946	11273.88
25.947	11274.73
25.948	11275.59
25.949	11276.44
25.950	11277.30
25.951	11278.15
25.952	11279.01
25.953	11279.86
25.954	11280.72
25.955	11281.57
25.956	11282.43
25.957	11283.28
25.958	11284.14
25.959	11284.99
25.960	11285.85
25.961	11286.70
25.962	11287.56
25.963	11288.42
25.964	11289.27
25.965	11290.13
25.966	11290.98
25.967	11291.84
25.968	11292.69
25.969	11293.55
25.970	11294.41
25.971	11295.26
25.972	11296.12
25.973	11296.97
25.974	11297.83
25.975	11298.68
25.976	11299.54
25.977	11300.40
25.978	11301.25
25.979	11302.11
25.980	11302.97
25.981	11303.82
25.982	11304.68
25.983	11305.53
25.984	11306.39
25.985	11307.25
25.986	11308.10
25.987	11308.96
25.988	11309.82
25.989	11310.67
25.990	11311.53
25.991	11312.39
25.992	11313.24
25.993	11314.10
25.994	11314.96
25.995	11315.81
25.996	11316.67
25.997	11317.53
25.998	11318.38
25.999	11319.24
26.000	11320.10
26.001	11320.95
26.002	11321.81
26.003	11322.67
26.004	11323.53
26.005	11324.38
26.006	11325.24
26.007	11326.10
26.008	11326.95
26.009	11327.81
26.010	11328.67
26.011	11329.53
26.012	11330.38
26.013	11331.24
26.014	11332.10
26.015	11332.96
26.016	11333.81
26.017	11334.67
26.018	11335.53
26.019	11336.39
26.020	11337.25
26.021	11338.10
26.022	11338.96
26.023	11339.82
26.024	11340.68
26.025	11341.54
26.026	11342.39
26.027	11343.25
26.028	11344.11
26.029	11344.97
26.030	11345.83
26.031	11346.68
26.032	11347.54
26.033	11348.40
26.034	11349.26
26.035	11350.12
26.036	11350.98
26.037	11351.83
26.038	11352.69
26.039	11353.55
26.040	11354.41
26.041	11355.27
26.042	11356.13
26.043	11356.99
26.044	11357.85
26.045	11358.70
26.046	11359.56
26.047	11360.42
26.048	11361.28
26.049	11362.14
26.050	11363.00
26.051	11363.86
26.052	11364.72
26.053	11365.58
26.054	11366.44
26.055	11367.29
26.056	11368.15
26.057	11369.01
26.058	11369.87
26.059	11370.73
26.060	11371.59
26.061	11372.45
26.062	11373.31
26.063	11374.17
26.064	11375.03
26.065	11375.89
26.066	11376.75
26.067	11377.61
26.068	11378.47
26.069	11379.33
26.070	11380.19
26.071	11381.05
26.072	11381.91
26.073	11382.77
26.074	11383.63
26.075	11384.49
26.076	11385.35
26.077	11386.21
26.078	11387.07
26.079	11387.93
26.080	11388.79
26.081	11389.65
26.082	11390.51
26.083	11391.37
26.084	11392.23
26.085	11393.09
26.086	11393.95
26.087	11394.81
26.088	11395.67
26.089	11396.53
26.090	11397.39
26.091	11398.26
26.092	11399.12
26.093	11399.98
26.094	11400.84
26.095	11401.70
26.096	11402.56
26.097	11403.42
26.098	11404.28
26.099	11405.14
26.100	11406.00
26.101	11406.86
26.102	11407.73
26.103	11408.59
26.104	11409.45
26.105	11410.31
26.106	11411.17
26.107	11412.03
26.108	11412.89
26.109	11413.76
26.110	11414.62
26.111	11415.48
26.112	11416.34
26.113	11417.20
26.114	11418.06
26.115	11418.93
26.116	11419.79
26.117	11420.65
26.118	11421.51
26.119	11422.37
26.120	11423.23
26.121	11424.10
26.122	11424.96
26.123	11425.82
26.124	11426.68
26.125	11427.54
26.126	11428.41
26.127	11429.27
26.128	11430.13
26.129	11430.99
26.130	11431.86
26.131	11432.72
26.132	11433.58
26.133	11434.44
26.134	11435.31
26.135	11436.17
26.136	11437.03
26.137	11437.89
26.138	11438.76
26.139	11439.62
26.140	11440.48
26.141	11441.34
26.142	11442.21
26.143	11443.07
26.144	11443.93
26.145	11444.80
26.146	11445.66
26.147	11446.52
26.148	11447.39
26.149	11448.25
26.150	11449.11
26.151	11449.97
26.152	11450.84
26.153	11451.70
26.154	11452.56
26.155	11453.43
26.156	11454.29
26.157	11455.15
26.158	11456.02
26.159	11456.88
26.160	11457.75
26.161	11458.61
26.162	11459.47
26.163	11460.34
26.164	11461.20
26.165	11462.06
26.166	11462.93
26.167	11463.79
26.168	11464.66
26.169	11465.52
26.170	11466.38
26.171	11467.25
26.172	11468.11
26.173	11468.98
26.174	11469.84
26.175	11470.70
26.176	11471.57
26.177	11472.43
26.178	11473.30
26.179	11474.16
26.180	11475.03
26.181	11475.89
26.182	11476.75
26.183	11477.62
26.184	11478.48
26.185	11479.35
26.186	11480.21
26.187	11481.08
26.188	11481.94
26.189	11482.81
26.190	11483.67
26.191	11484.54
26.192	11485.40
26.193	11486.27
26.194	11487.13
26.195	11488.00
26.196	11488.86
26.197	11489.73
26.198	11490.59
26.199	11491.46
26.200	11492.32
26.201	11493.19
26.202	11494.05
26.203	11494.92
26.204	11495.78
26.205	11496.65
26.206	11497.52
26.207	11498.38
26.208	11499.25
26.209	11500.11
26.210	11500.98
26.211	11501.84
26.212	11502.71
26.213	11503.57
26.214	11504.44
26.215	11505.31
26.216	11506.17
26.217	11507.04
26.218	11507.90
26.219	11508.77
26.220	11509.64
26.221	11510.50
26.222	11511.37
26.223	11512.23
26.224	11513.10
26.225	11513.97
26.226	11514.83
26.227	11515.70
26.228	11516.57
26.229	11517.43
26.230	11518.30
26.231	11519.17
26.232	11520.03
26.233	11520.90
26.234	11521.77
26.235	11522.63
26.236	11523.50
26.237	11524.37
26.238	11525.23
26.239	11526.10
26.240	11526.97
26.241	11527.83
26.242	11528.70
26.243	11529.57
26.244	11530.43
26.245	11531.30
26.246	11532.17
26.247	11533.04
26.248	11533.90
26.249	11534.77
26.250	11535.64
26.251	11536.51
26.252	11537.37
26.253	11538.24
26.254	11539.11
26.255	11539.98
26.256	11540.84
26.257	11541.71
26.258	11542.58
26.259	11543.45
26.260	11544.31
26.261	11545.18
26.262	11546.05
26.263	11546.92
26.264	11547.78
26.265	11548.65
26.266	11549.52
26.267	11550.39
26.268	11551.26
26.269	11552.12
26.270	11552.99
26.271	11553.86
26.272	11554.73
26.273	11555.60
26.274	11556.47
26.275	11557.33
26.276	11558.20
26.277	11559.07
26.278	11559.94
26.279	11560.81
26.280	11561.68
26.281	11562.55
26.282	11563.41
26.283	11564.28
26.284	11565.15
26.285	11566.02
26.286	11566.89
26.287	11567.76
26.288	11568.63
26.289	11569.50
26.290	11570.36
26.291	11571.23
26.292	11572.10
26.293	11572.97
26.294	11573.84
26.295	11574.71
26.296	11575.58
26.297	11576.45
26.298	11577.32
26.299	11578.19
26.300	11579.06
26.301	11579.93
26.302	11580.80
26.303	11581.67
26.304	11582.54
26.305	11583.40
26.306	11584.27
26.307	11585.14
26.308	11586.01
26.309	11586.88
26.310	11587.75
26.311	11588.62
26.312	11589.49
26.313	11590.36
26.314	11591.23
26.315	11592.10
26.316	11592.97
26.317	11593.84
26.318	11594.71
26.319	11595.58
26.320	11596.45
26.321	11597.32
26.322	11598.19
26.323	11599.07
26.324	11599.94
26.325	11600.81
26.326	11601.68
26.327	11602.55
26.328	11603.42
26.329	11604.29
26.330	11605.16
26.331	11606.03
26.332	11606.90
26.333	11607.77
26.334	11608.64
26.335	11609.51
26.336	11610.38
26.337	11611.25
26.338	11612.13
26.339	11613.00
26.340	11613.87
26.341	11614.74
26.342	11615.61
26.343	11616.48
26.344	11617.35
26.345	11618.22
26.346	11619.10
26.347	11619.97
26.348	11620.84
26.349	11621.71
26.350	11622.58
26.351	11623.45
26.352	11624.32
26.353	11625.20
26.354	11626.07
26.355	11626.94
26.356	11627.81
26.357	11628.68
26.358	11629.55
26.359	11630.43
26.360	11631.30
26.361	11632.17
26.362	11633.04
26.363	11633.91
26.364	11634.79
26.365	11635.66
26.366	11636.53
26.367	11637.40
26.368	11638.27
26.369	11639.15
26.370	11640.02
26.371	11640.89
26.372	11641.76
26.373	11642.64
26.374	11643.51
26.375	11644.38
26.376	11645.25
26.377	11646.13
26.378	11647.00
26.379	11647.87
26.380	11648.75
26.381	11649.62
26.382	11650.49
26.383	11651.36
26.384	11652.24
26.385	11653.11
26.386	11653.98
26.387	11654.86
26.388	11655.73
26.389	11656.60
26.390	11657.48
26.391	11658.35
26.392	11659.22
26.393	11660.09
26.394	11660.97
26.395	11661.84
26.396	11662.72
26.397	11663.59
26.398	11664.46
26.399	11665.34
26.400	11666.21
26.401	11667.08
26.402	11667.96
26.403	11668.83
26.404	11669.70
26.405	11670.58
26.406	11671.45
26.407	11672.33
26.408	11673.20
26.409	11674.07
26.410	11674.95
26.411	11675.82
26.412	11676.70
26.413	11677.57
26.414	11678.44
26.415	11679.32
26.416	11680.19
26.417	11681.07
26.418	11681.94
26.419	11682.82
26.420	11683.69
26.421	11684.56
26.422	11685.44
26.423	11686.31
26.424	11687.19
26.425	11688.06
26.426	11688.94
26.427	11689.81
26.428	11690.69
26.429	11691.56
26.430	11692.44
26.431	11693.31
26.432	11694.19
26.433	11695.06
26.434	11695.94
26.435	11696.81
26.436	11697.69
26.437	11698.56
26.438	11699.44
26.439	11700.31
26.440	11701.19
26.441	11702.06
26.442	11702.94
26.443	11703.81
26.444	11704.69
26.445	11705.56
26.446	11706.44
26.447	11707.32
26.448	11708.19
26.449	11709.07
26.450	11709.94
26.451	11710.82
26.452	11711.69
26.453	11712.57
26.454	11713.45
26.455	11714.32
26.456	11715.20
26.457	11716.07
26.458	11716.95
26.459	11717.83
26.460	11718.70
26.461	11719.58
26.462	11720.45
26.463	11721.33
26.464	11722.21
26.465	11723.08
26.466	11723.96
26.467	11724.84
26.468	11725.71
26.469	11726.59
26.470	11727.47
26.471	11728.34
26.472	11729.22
26.473	11730.10
26.474	11730.97
26.475	11731.85
26.476	11732.73
26.477	11733.60
26.478	11734.48
26.479	11735.36
26.480	11736.23
26.481	11737.11
26.482	11737.99
26.483	11738.86
26.484	11739.74
26.485	11740.62
26.486	11741.50
26.487	11742.37
26.488	11743.25
26.489	11744.13
26.490	11745.01
26.491	11745.88
26.492	11746.76
26.493	11747.64
26.494	11748.52
26.495	11749.39
26.496	11750.27
26.497	11751.15
26.498	11752.03
26.499	11752.90
26.500	11753.78
26.501	11754.66
26.502	11755.54
26.503	11756.42
26.504	11757.29
26.505	11758.17
26.506	11759.05
26.507	11759.93
26.508	11760.81
26.509	11761.68
26.510	11762.56
26.511	11763.44
26.512	11764.32
26.513	11765.20
26.514	11766.08
26.515	11766.95
26.516	11767.83
26.517	11768.71
26.518	11769.59
26.519	11770.47
26.520	11771.35
26.521	11772.23
26.522	11773.10
26.523	11773.98
26.524	11774.86
26.525	11775.74
26.526	11776.62
26.527	11777.50
26.528	11778.38
26.529	11779.26
26.530	11780.14
26.531	11781.01
26.532	11781.89
26.533	11782.77
26.534	11783.65
26.535	11784.53
26.536	11785.41
26.537	11786.29
26.538	11787.17
26.539	11788.05
26.540	11788.93
26.541	11789.81
26.542	11790.69
26.543	11791.57
26.544	11792.45
26.545	11793.33
26.546	11794.21
26.547	11795.09
26.548	11795.97
26.549	11796.85
26.550	11797.73
26.551	11798.61
26.552	11799.49
26.553	11800.37
26.554	11801.25
26.555	11802.13
26.556	11803.01
26.557	11803.89
26.558	11804.77
26.559	11805.65
26.560	11806.53
26.561	11807.41
26.562	11808.29
26.563	11809.17
26.564	11810.05
26.565	11810.93
26.566	11811.81
26.567	11812.69
26.568	11813.57
26.569	11814.45
26.570	11815.33
26.571	11816.21
26.572	11817.10
26.573	11817.98
26.574	11818.86
26.575	11819.74
26.576	11820.62
26.577	11821.50
26.578	11822.38
26.579	11823.26
26.580	11824.14
26.581	11825.03
26.582	11825.91
26.583	11826.79
26.584	11827.67
26.585	11828.55
26.586	11829.43
26.587	11830.31
26.588	11831.20
26.589	11832.08
26.590	11832.96
26.591	11833.84
26.592	11834.72
26.593	11835.60
26.594	11836.49
26.595	11837.37
26.596	11838.25
26.597	11839.13
26.598	11840.01
26.599	11840.89
26.600	11841.78
26.601	11842.66
26.602	11843.54
26.603	11844.42
26.604	11845.31
26.605	11846.19
26.606	11847.07
26.607	11847.95
26.608	11848.83
26.609	11849.72
26.610	11850.60
26.611	11851.48
26.612	11852.36
26.613	11853.25
26.614	11854.13
26.615	11855.01
26.616	11855.90
26.617	11856.78
26.618	11857.66
26.619	11858.54
26.620	11859.43
26.621	11860.31
26.622	11861.19
26.623	11862.08
26.624	11862.96
26.625	11863.84
26.626	11864.73
26.627	11865.61
26.628	11866.49
26.629	11867.37
26.630	11868.26
26.631	11869.14
26.632	11870.03
26.633	11870.91
26.634	11871.79
26.635	11872.68
26.636	11873.56
26.637	11874.44
26.638	11875.33
26.639	11876.21
26.640	11877.09
26.641	11877.98
26.642	11878.86
26.643	11879.75
26.644	11880.63
26.645	11881.51
26.646	11882.40
26.647	11883.28
26.648	11884.17
26.649	11885.05
26.650	11885.93
26.651	11886.82
26.652	11887.70
26.653	11888.59
26.654	11889.47
26.655	11890.36
26.656	11891.24
26.657	11892.12
26.658	11893.01
26.659	11893.89
26.660	11894.78
26.661	11895.66
26.662	11896.55
26.663	11897.43
26.664	11898.32
26.665	11899.20
26.666	11900.09
26.667	11900.97
26.668	11901.86
26.669	11902.74
26.670	11903.63
26.671	11904.51
26.672	11905.40
26.673	11906.28
26.674	11907.17
26.675	11908.05
26.676	11908.94
26.677	11909.82
26.678	11910.71
26.679	11911.59
26.680	11912.48
26.681	11913.36
26.682	11914.25
26.683	11915.14
26.684	11916.02
26.685	11916.91
26.686	11917.79
26.687	11918.68
26.688	11919.56
26.689	11920.45
26.690	11921.34
26.691	11922.22
26.692	11923.11
26.693	11923.99
26.694	11924.88
26.695	11925.77
26.696	11926.65
26.697	11927.54
26.698	11928.43
26.699	11929.31
26.700	11930.20
26.701	11931.08
26.702	11931.97
26.703	11932.86
26.704	11933.74
26.705	11934.63
26.706	11935.52
26.707	11936.40
26.708	11937.29
26.709	11938.18
26.710	11939.06
26.711	11939.95
26.712	11940.84
26.713	11941.72
26.714	11942.61
26.715	11943.50
26.716	11944.38
26.717	11945.27
26.718	11946.16
26.719	11947.05
26.720	11947.93
26.721	11948.82
26.722	11949.71
26.723	11950.60
26.724	11951.48
26.725	11952.37
26.726	11953.26
26.727	11954.14
26.728	11955.03
26.729	11955.92
26.730	11956.81
26.731	11957.70
26.732	11958.58
26.733	11959.47
26.734	11960.36
26.735	11961.25
26.736	11962.13
26.737	11963.02
26.738	11963.91
26.739	11964.80
26.740	11965.69
26.741	11966.57
26.742	11967.46
26.743	11968.35
26.744	11969.24
26.745	11970.13
26.746	11971.02
26.747	11971.90
26.748	11972.79
26.749	11973.68
26.750	11974.57
26.751	11975.46
26.752	11976.35
26.753	11977.23
26.754	11978.12
26.755	11979.01
26.756	11979.90
26.757	11980.79
26.758	11981.68
26.759	11982.57
26.760	11983.46
26.761	11984.34
26.762	11985.23
26.763	11986.12
26.764	11987.01
26.765	11987.90
26.766	11988.79
26.767	11989.68
26.768	11990.57
26.769	11991.46
26.770	11992.35
26.771	11993.24
26.772	11994.13
26.773	11995.02
26.774	11995.90
26.775	11996.79
26.776	11997.68
26.777	11998.57
26.778	11999.46
26.779	12000.35
26.780	12001.24
26.781	12002.13
26.782	12003.02
26.783	12003.91
26.784	12004.80
26.785	12005.69
26.786	12006.58
26.787	12007.47
26.788	12008.36
26.789	12009.25
26.790	12010.14
26.791	12011.03
26.792	12011.92
26.793	12012.81
26.794	12013.70
26.795	12014.59
26.796	12015.48
26.797	12016.38
26.798	12017.27
26.799	12018.16
26.800	12019.05
26.801	12019.94
26.802	12020.83
26.803	12021.72
26.804	12022.61
26.805	12023.50
26.806	12024.39
26.807	12025.28
26.808	12026.17
26.809	12027.06
26.810	12027.96
26.811	12028.85
26.812	12029.74
26.813	12030.63
26.814	12031.52
26.815	12032.41
26.816	12033.30
26.817	12034.19
26.818	12035.09
26.819	12035.98
26.820	12036.87
26.821	12037.76
26.822	12038.65
26.823	12039.54
26.824	12040.43
26.825	12041.33
26.826	12042.22
26.827	12043.11
26.828	12044.00
26.829	12044.89
26.830	12045.79
26.831	12046.68
26.832	12047.57
26.833	12048.46
26.834	12049.35
26.835	12050.25
26.836	12051.14
26.837	12052.03
26.838	12052.92
26.839	12053.81
26.840	12054.71
26.841	12055.60
26.842	12056.49
26.843	12057.38
26.844	12058.28
26.845	12059.17
26.846	12060.06
26.847	12060.95
26.848	12061.85
26.849	12062.74
26.850	12063.63
26.851	12064.53
26.852	12065.42
26.853	12066.31
26.854	12067.20
26.855	12068.10
26.856	12068.99
26.857	12069.88
26.858	12070.78
26.859	12071.67
26.860	12072.56
26.861	12073.46
26.862	12074.35
26.863	12075.24
26.864	12076.14
26.865	12077.03
26.866	12077.92
26.867	12078.82
26.868	12079.71
26.869	12080.60
26.870	12081.50
26.871	12082.39
26.872	12083.29
26.873	12084.18
26.874	12085.07
26.875	12085.97
26.876	12086.86
26.877	12087.75
26.878	12088.65
26.879	12089.54
26.880	12090.44
26.881	12091.33
26.882	12092.22
26.883	12093.12
26.884	12094.01
26.885	12094.91
26.886	12095.80
26.887	12096.70
26.888	12097.59
26.889	12098.49
26.890	12099.38
26.891	12100.27
26.892	12101.17
26.893	12102.06
26.894	12102.96
26.895	12103.85
26.896	12104.75
26.897	12105.64
26.898	12106.54
26.899	12107.43
26.900	12108.33
26.901	12109.22
26.902	12110.12
26.903	12111.01
26.904	12111.91
26.905	12112.80
26.906	12113.70
26.907	12114.59
26.908	12115.49
26.909	12116.38
26.910	12117.28
26.911	12118.17
26.912	12119.07
26.913	12119.97
26.914	12120.86
26.915	12121.76
26.916	12122.65
26.917	12123.55
26.918	12124.44
26.919	12125.34
26.920	12126.24
26.921	12127.13
26.922	12128.03
26.923	12128.92
26.924	12129.82
26.925	12130.71
26.926	12131.61
26.927	12132.51
26.928	12133.40
26.929	12134.30
26.930	12135.20
26.931	12136.09
26.932	12136.99
26.933	12137.88
26.934	12138.78
26.935	12139.68
26.936	12140.57
26.937	12141.47
26.938	12142.37
26.939	12143.26
26.940	12144.16
26.941	12145.06
26.942	12145.95
26.943	12146.85
26.944	12147.75
26.945	12148.64
26.946	12149.54
26.947	12150.44
26.948	12151.34
26.949	12152.23
26.950	12153.13
26.951	12154.03
26.952	12154.92
26.953	12155.82
26.954	12156.72
26.955	12157.62
26.956	12158.51
26.957	12159.41
26.958	12160.31
26.959	12161.21
26.960	12162.10
26.961	12163.00
26.962	12163.90
26.963	12164.80
26.964	12165.69
26.965	12166.59
26.966	12167.49
26.967	12168.39
26.968	12169.29
26.969	12170.18
26.970	12171.08
26.971	12171.98
26.972	12172.88
26.973	12173.78
26.974	12174.67
26.975	12175.57
26.976	12176.47
26.977	12177.37
26.978	12178.27
26.979	12179.17
26.980	12180.06
26.981	12180.96
26.982	12181.86
26.983	12182.76
26.984	12183.66
26.985	12184.56
26.986	12185.45
26.987	12186.35
26.988	12187.25
26.989	12188.15
26.990	12189.05
26.991	12189.95
26.992	12190.85
26.993	12191.75
26.994	12192.65
26.995	12193.54
26.996	12194.44
26.997	12195.34
26.998	12196.24
26.999	12197.14
27.000	12198.04
27.001	12198.94
27.002	12199.84
27.003	12200.74
27.004	12201.64
27.005	12202.54
27.006	12203.44
27.007	12204.34
27.008	12205.24
27.009	12206.14
27.010	12207.04
27.011	12207.94
27.012	12208.84
27.013	12209.74
27.014	12210.64
27.015	12211.54
27.016	12212.44
27.017	12213.34
27.018	12214.24
27.019	12215.14
27.020	12216.04
27.021	12216.94
27.022	12217.84
27.023	12218.74
27.024	12219.64
27.025	12220.54
27.026	12221.44
27.027	12222.34
27.028	12223.24
27.029	12224.14
27.030	12225.04
27.031	12225.94
27.032	12226.84
27.033	12227.74
27.034	12228.64
27.035	12229.54
27.036	12230.44
27.037	12231.35
27.038	12232.25
27.039	12233.15
27.040	12234.05
27.041	12234.95
27.042	12235.85
27.043	12236.75
27.044	12237.65
27.045	12238.55
27.046	12239.46
27.047	12240.36
27.048	12241.26
27.049	12242.16
27.050	12243.06
27.051	12243.96
27.052	12244.86
27.053	12245.77
27.054	12246.67
27.055	12247.57
27.056	12248.47
27.057	12249.37
27.058	12250.27
27.059	12251.18
27.060	12252.08
27.061	12252.98
27.062	12253.88
27.063	12254.78
27.064	12255.69
27.065	12256.59
27.066	12257.49
27.067	12258.39
27.068	12259.30
27.069	12260.20
27.070	12261.10
27.071	12262.00
27.072	12262.91
27.073	12263.81
27.074	12264.71
27.075	12265.61
27.076	12266.52
27.077	12267.42
27.078	12268.32
27.079	12269.22
27.080	12270.13
27.081	12271.03
27.082	12271.93
27.083	12272.83
27.084	12273.74
27.085	12274.64
27.086	12275.54
27.087	12276.45
27.088	12277.35
27.089	12278.25
27.090	12279.16
27.091	12280.06
27.092	12280.96
27.093	12281.87
27.094	12282.77
27.095	12283.67
27.096	12284.58
27.097	12285.48
27.098	12286.38
27.099	12287.29
27.100	12288.19
27.101	12289.10
27.102	12290.00
27.103	12290.90
27.104	12291.81
27.105	12292.71
27.106	12293.61
27.107	12294.52
27.108	12295.42
27.109	12296.33
27.110	12297.23
27.111	12298.13
27.112	12299.04
27.113	12299.94
27.114	12300.85
27.115	12301.75
27.116	12302.66
27.117	12303.56
27.118	12304.46
27.119	12305.37
27.120	12306.27
27.121	12307.18
27.122	12308.08
27.123	12308.99
27.124	12309.89
27.125	12310.80
27.126	12311.70
27.127	12312.61
27.128	12313.51
27.129	12314.42
27.130	12315.32
27.131	12316.23
27.132	12317.13
27.133	12318.04
27.134	12318.94
27.135	12319.85
27.136	12320.75
27.137	12321.66
27.138	12322.56
27.139	12323.47
27.140	12324.37
27.141	12325.28
27.142	12326.19
27.143	12327.09
27.144	12328.00
27.145	12328.90
27.146	12329.81
27.147	12330.71
27.148	12331.62
27.149	12332.53
27.150	12333.43
27.151	12334.34
27.152	12335.24
27.153	12336.15
27.154	12337.05
27.155	12337.96
27.156	12338.87
27.157	12339.77
27.158	12340.68
27.159	12341.59
27.160	12342.49
27.161	12343.40
27.162	12344.30
27.163	12345.21
27.164	12346.12
27.165	12347.02
27.166	12347.93
27.167	12348.84
27.168	12349.74
27.169	12350.65
27.170	12351.56
27.171	12352.46
27.172	12353.37
27.173	12354.28
27.174	12355.19
27.175	12356.09
27.176	12357.00
27.177	12357.91
27.178	12358.81
27.179	12359.72
27.180	12360.63
27.181	12361.53
27.182	12362.44
27.183	12363.35
27.184	12364.26
27.185	12365.16
27.186	12366.07
27.187	12366.98
27.188	12367.89
27.189	12368.79
27.190	12369.70
27.191	12370.61
27.192	12371.52
27.193	12372.43
27.194	12373.33
27.195	12374.24
27.196	12375.15
27.197	12376.06
27.198	12376.96
27.199	12377.87
27.200	12378.78
27.201	12379.69
27.202	12380.60
27.203	12381.51
27.204	12382.41
27.205	12383.32
27.206	12384.23
27.207	12385.14
27.208	12386.05
27.209	12386.96
27.210	12387.86
27.211	12388.77
27.212	12389.68
27.213	12390.59
27.214	12391.50
27.215	12392.41
27.216	12393.32
27.217	12394.22
27.218	12395.13
27.219	12396.04
27.220	12396.95
27.221	12397.86
27.222	12398.77
27.223	12399.68
27.224	12400.59
27.225	12401.50
27.226	12402.41
27.227	12403.32
27.228	12404.22
27.229	12405.13
27.230	12406.04
27.231	12406.95
27.232	12407.86
27.233	12408.77
27.234	12409.68
27.235	12410.59
27.236	12411.50
27.237	12412.41
27.238	12413.32
27.239	12414.23
27.240	12415.14
27.241	12416.05
27.242	12416.96
27.243	12417.87
27.244	12418.78
27.245	12419.69
27.246	12420.60
27.247	12421.51
27.248	12422.42
27.249	12423.33
27.250	12424.24
27.251	12425.15
27.252	12426.06
27.253	12426.97
27.254	12427.88
27.255	12428.79
27.256	12429.70
27.257	12430.61
27.258	12431.52
27.259	12432.44
27.260	12433.35
27.261	12434.26
27.262	12435.17
27.263	12436.08
27.264	12436.99
27.265	12437.90
27.266	12438.81
27.267	12439.72
27.268	12440.63
27.269	12441.54
27.270	12442.46
27.271	12443.37
27.272	12444.28
27.273	12445.19
27.274	12446.10
27.275	12447.01
27.276	12447.92
27.277	12448.84
27.278	12449.75
27.279	12450.66
27.280	12451.57
27.281	12452.48
27.282	12453.39
27.283	12454.31
27.284	12455.22
27.285	12456.13
27.286	12457.04
27.287	12457.95
27.288	12458.86
27.289	12459.78
27.290	12460.69
27.291	12461.60
27.292	12462.51
27.293	12463.43
27.294	12464.34
27.295	12465.25
27.296	12466.16
27.297	12467.07
27.298	12467.99
27.299	12468.90
27.300	12469.81
27.301	12470.72
27.302	12471.64
27.303	12472.55
27.304	12473.46
27.305	12474.38
27.306	12475.29
27.307	12476.20
27.308	12477.11
27.309	12478.03
27.310	12478.94
27.311	12479.85
27.312	12480.77
27.313	12481.68
27.314	12482.59
27.315	12483.51
27.316	12484.42
27.317	12485.33
27.318	12486.24
27.319	12487.16
27.320	12488.07
27.321	12488.99
27.322	12489.90
27.323	12490.81
27.324	12491.73
27.325	12492.64
27.326	12493.55
27.327	12494.47
27.328	12495.38
27.329	12496.29
27.330	12497.21
27.331	12498.12
27.332	12499.04
27.333	12499.95
27.334	12500.86
27.335	12501.78
27.336	12502.69
27.337	12503.61
27.338	12504.52
27.339	12505.43
27.340	12506.35
27.341	12507.26
27.342	12508.18
27.343	12509.09
27.344	12510.01
27.345	12510.92
27.346	12511.84
27.347	12512.75
27.348	12513.67
27.349	12514.58
27.350	12515.49
27.351	12516.41
27.352	12517.32
27.353	12518.24
27.354	12519.15
27.355	12520.07
27.356	12520.98
27.357	12521.90
27.358	12522.81
27.359	12523.73
27.360	12524.64
27.361	12525.56
27.362	12526.47
27.363	12527.39
27.364	12528.31
27.365	12529.22
27.366	12530.14
27.367	12531.05
27.368	12531.97
27.369	12532.88
27.370	12533.80
27.371	12534.71
27.372	12535.63
27.373	12536.55
27.374	12537.46
27.375	12538.38
27.376	12539.29
27.377	12540.21
27.378	12541.13
27.379	12542.04
27.380	12542.96
27.381	12543.87
27.382	12544.79
27.383	12545.71
27.384	12546.62
27.385	12547.54
27.386	12548.45
27.387	12549.37
27.388	12550.29
27.389	12551.20
27.390	12552.12
27.391	12553.04
27.392	12553.95
27.393	12554.87
27.394	12555.79
27.395	12556.70
27.396	12557.62
27.397	12558.54
27.398	12559.45
27.399	12560.37
27.400	12561.29
27.401	12562.21
27.402	12563.12
27.403	12564.04
27.404	12564.96
27.405	12565.87
27.406	12566.79
27.407	12567.71
27.408	12568.63
27.409	12569.54
27.410	12570.46
27.411	12571.38
27.412	12572.30
27.413	12573.21
27.414	12574.13
27.415	12575.05
27.416	12575.97
27.417	12576.88
27.418	12577.80
27.419	12578.72
27.420	12579.64
27.421	12580.56
27.422	12581.47
27.423	12582.39
27.424	12583.31
27.425	12584.23
27.426	12585.15
27.427	12586.06
27.428	12586.98
27.429	12587.90
27.430	12588.82
27.431	12589.74
27.432	12590.66
27.433	12591.57
27.434	12592.49
27.435	12593.41
27.436	12594.33
27.437	12595.25
27.438	12596.17
27.439	12597.09
27.440	12598.00
27.441	12598.92
27.442	12599.84
27.443	12600.76
27.444	12601.68
27.445	12602.60
27.446	12603.52
27.447	12604.44
27.448	12605.36
27.449	12606.27
27.450	12607.19
27.451	12608.11
27.452	12609.03
27.453	12609.95
27.454	12610.87
27.455	12611.79
27.456	12612.71
27.457	12613.63
27.458	12614.55
27.459	12615.47
27.460	12616.39
27.461	12617.31
27.462	12618.23
27.463	12619.15
27.464	12620.07
27.465	12620.99
27.466	12621.91
27.467	12622.83
27.468	12623.75
27.469	12624.67
27.470	12625.59
27.471	12626.51
