t(c)	theta_c(grad)
1.748	81.353
1.749	81.352
1.750	81.351
1.751	81.349
1.752	81.348
1.753	81.347
1.754	81.346
1.755	81.345
1.756	81.344
1.757	81.342
1.758	81.341
1.759	81.340
1.760	81.339
1.761	81.338
1.762	81.337
1.763	81.335
1.764	81.334
1.765	81.333
1.766	81.332
1.767	81.331
1.768	81.330
1.769	81.328
1.770	81.327
1.771	81.326
1.772	81.325
1.773	81.324
1.774	81.323
1.775	81.321
1.776	81.320
1.777	81.319
1.778	81.318
1.779	81.317
1.780	81.316
1.781	81.314
1.782	81.313
1.783	81.312
1.784	81.311
1.785	81.310
1.786	81.309
1.787	81.307
1.788	81.306
1.789	81.305
1.790	81.304
1.791	81.303
1.792	81.302
1.793	81.301
1.794	81.299
1.795	81.298
1.796	81.297
1.797	81.296
1.798	81.295
1.799	81.294
1.800	81.292
1.801	81.291
1.802	81.290
1.803	81.289
1.804	81.288
1.805	81.287
1.806	81.286
1.807	81.284
1.808	81.283
1.809	81.282
1.810	81.281
1.811	81.280
1.812	81.279
1.813	81.278
1.814	81.276
1.815	81.275
1.816	81.274
1.817	81.273
1.818	81.272
1.819	81.271
1.820	81.270
1.821	81.268
1.822	81.267
1.823	81.266
1.824	81.265
1.825	81.264
1.826	81.263
1.827	81.262
1.828	81.260
1.829	81.259
1.830	81.258
1.831	81.257
1.832	81.256
1.833	81.255
1.834	81.254
1.835	81.252
1.836	81.251
1.837	81.250
1.838	81.249
1.839	81.248
1.840	81.247
1.841	81.246
1.842	81.244
1.843	81.243
1.844	81.242
1.845	81.241
1.846	81.240
1.847	81.239
1.848	81.238
1.849	81.237
1.850	81.235
1.851	81.234
1.852	81.233
1.853	81.232
1.854	81.231
1.855	81.230
1.856	81.229
1.857	81.227
1.858	81.226
1.859	81.225
1.860	81.224
1.861	81.223
1.862	81.222
1.863	81.221
1.864	81.220
1.865	81.218
1.866	81.217
1.867	81.216
1.868	81.215
1.869	81.214
1.870	81.213
1.871	81.212
1.872	81.211
1.873	81.209
1.874	81.208
1.875	81.207
1.876	81.206
1.877	81.205
1.878	81.204
1.879	81.203
1.880	81.202
1.881	81.200
1.882	81.199
1.883	81.198
1.884	81.197
1.885	81.196
1.886	81.195
1.887	81.194
1.888	81.193
1.889	81.192
1.890	81.190
1.891	81.189
1.892	81.188
1.893	81.187
1.894	81.186
1.895	81.185
1.896	81.184
1.897	81.183
1.898	81.182
1.899	81.180
1.900	81.179
1.901	81.178
1.902	81.177
1.903	81.176
1.904	81.175
1.905	81.174
1.906	81.173
1.907	81.172
1.908	81.170
1.909	81.169
1.910	81.168
1.911	81.167
1.912	81.166
1.913	81.165
1.914	81.164
1.915	81.163
1.916	81.162
1.917	81.160
1.918	81.159
1.919	81.158
1.920	81.157
1.921	81.156
1.922	81.155
1.923	81.154
1.924	81.153
1.925	81.152
1.926	81.150
1.927	81.149
1.928	81.148
1.929	81.147
1.930	81.146
1.931	81.145
1.932	81.144
1.933	81.143
1.934	81.142
1.935	81.141
1.936	81.139
1.937	81.138
1.938	81.137
1.939	81.136
1.940	81.135
1.941	81.134
1.942	81.133
1.943	81.132
1.944	81.131
1.945	81.130
1.946	81.129
1.947	81.127
1.948	81.126
1.949	81.125
1.950	81.124
1.951	81.123
1.952	81.122
1.953	81.121
1.954	81.120
1.955	81.119
1.956	81.118
1.957	81.116
1.958	81.115
1.959	81.114
1.960	81.113
1.961	81.112
1.962	81.111
1.963	81.110
1.964	81.109
1.965	81.108
1.966	81.107
1.967	81.106
1.968	81.105
1.969	81.103
1.970	81.102
1.971	81.101
1.972	81.100
1.973	81.099
1.974	81.098
1.975	81.097
1.976	81.096
1.977	81.095
1.978	81.094
1.979	81.093
1.980	81.091
1.981	81.090
1.982	81.089
1.983	81.088
1.984	81.087
1.985	81.086
1.986	81.085
1.987	81.084
1.988	81.083
1.989	81.082
1.990	81.081
1.991	81.080
1.992	81.079
1.993	81.077
1.994	81.076
1.995	81.075
1.996	81.074
1.997	81.073
1.998	81.072
1.999	81.071
2.000	81.070
2.001	81.069
2.002	81.068
2.003	81.067
2.004	81.066
2.005	81.065
2.006	81.063
2.007	81.062
2.008	81.061
2.009	81.060
2.010	81.059
2.011	81.058
2.012	81.057
2.013	81.056
2.014	81.055
2.015	81.054
2.016	81.053
2.017	81.052
2.018	81.051
2.019	81.050
2.020	81.048
2.021	81.047
2.022	81.046
2.023	81.045
2.024	81.044
2.025	81.043
2.026	81.042
2.027	81.041
2.028	81.040
2.029	81.039
2.030	81.038
2.031	81.037
2.032	81.036
2.033	81.035
2.034	81.034
2.035	81.032
2.036	81.031
2.037	81.030
2.038	81.029
2.039	81.028
2.040	81.027
2.041	81.026
2.042	81.025
2.043	81.024
2.044	81.023
2.045	81.022
2.046	81.021
2.047	81.020
2.048	81.019
2.049	81.018
2.050	81.017
2.051	81.015
2.052	81.014
2.053	81.013
2.054	81.012
2.055	81.011
2.056	81.010
2.057	81.009
2.058	81.008
2.059	81.007
2.060	81.006
2.061	81.005
2.062	81.004
2.063	81.003
2.064	81.002
2.065	81.001
2.066	81.000
2.067	80.999
2.068	80.998
2.069	80.996
2.070	80.995
2.071	80.994
2.072	80.993
2.073	80.992
2.074	80.991
2.075	80.990
2.076	80.989
2.077	80.988
2.078	80.987
2.079	80.986
2.080	80.985
2.081	80.984
2.082	80.983
2.083	80.982
2.084	80.981
2.085	80.980
2.086	80.979
2.087	80.978
2.088	80.977
2.089	80.976
2.090	80.974
2.091	80.973
2.092	80.972
2.093	80.971
2.094	80.970
2.095	80.969
2.096	80.968
2.097	80.967
2.098	80.966
2.099	80.965
2.100	80.964
2.101	80.963
2.102	80.962
2.103	80.961
2.104	80.960
2.105	80.959
2.106	80.958
2.107	80.957
2.108	80.956
2.109	80.955
2.110	80.954
2.111	80.953
2.112	80.952
2.113	80.951
2.114	80.949
2.115	80.948
2.116	80.947
2.117	80.946
2.118	80.945
2.119	80.944
2.120	80.943
2.121	80.942
2.122	80.941
2.123	80.940
2.124	80.939
2.125	80.938
2.126	80.937
2.127	80.936
2.128	80.935
2.129	80.934
2.130	80.933
2.131	80.932
2.132	80.931
2.133	80.930
2.134	80.929
2.135	80.928
2.136	80.927
2.137	80.926
2.138	80.925
2.139	80.924
2.140	80.923
2.141	80.922
2.142	80.921
2.143	80.920
2.144	80.918
2.145	80.917
2.146	80.916
2.147	80.915
2.148	80.914
2.149	80.913
2.150	80.912
2.151	80.911
2.152	80.910
2.153	80.909
2.154	80.908
2.155	80.907
2.156	80.906
2.157	80.905
2.158	80.904
2.159	80.903
2.160	80.902
2.161	80.901
2.162	80.900
2.163	80.899
2.164	80.898
2.165	80.897
2.166	80.896
2.167	80.895
2.168	80.894
2.169	80.893
2.170	80.892
2.171	80.891
2.172	80.890
2.173	80.889
2.174	80.888
2.175	80.887
2.176	80.886
2.177	80.885
2.178	80.884
2.179	80.883
2.180	80.882
2.181	80.881
2.182	80.880
2.183	80.879
2.184	80.878
2.185	80.877
2.186	80.876
2.187	80.875
2.188	80.874
2.189	80.873
2.190	80.872
2.191	80.871
2.192	80.870
2.193	80.869
2.194	80.867
2.195	80.866
2.196	80.865
2.197	80.864
2.198	80.863
2.199	80.862
2.200	80.861
2.201	80.860
2.202	80.859
2.203	80.858
2.204	80.857
2.205	80.856
2.206	80.855
2.207	80.854
2.208	80.853
2.209	80.852
2.210	80.851
2.211	80.850
2.212	80.849
2.213	80.848
2.214	80.847
2.215	80.846
2.216	80.845
2.217	80.844
2.218	80.843
2.219	80.842
2.220	80.841
2.221	80.840
2.222	80.839
2.223	80.838
2.224	80.837
2.225	80.836
2.226	80.835
2.227	80.834
2.228	80.833
2.229	80.832
2.230	80.831
2.231	80.830
2.232	80.829
2.233	80.828
2.234	80.827
2.235	80.826
2.236	80.825
2.237	80.824
2.238	80.823
2.239	80.822
2.240	80.821
2.241	80.820
2.242	80.819
2.243	80.818
2.244	80.817
2.245	80.816
2.246	80.815
2.247	80.814
2.248	80.813
2.249	80.812
2.250	80.811
2.251	80.810
2.252	80.809
2.253	80.808
2.254	80.807
2.255	80.806
2.256	80.805
2.257	80.804
2.258	80.803
2.259	80.802
2.260	80.801
2.261	80.800
2.262	80.799
2.263	80.798
2.264	80.797
2.265	80.796
2.266	80.795
2.267	80.794
2.268	80.793
2.269	80.792
2.270	80.791
2.271	80.790
2.272	80.789
2.273	80.788
2.274	80.787
2.275	80.786
2.276	80.785
2.277	80.785
2.278	80.784
2.279	80.783
2.280	80.782
2.281	80.781
2.282	80.780
2.283	80.779
2.284	80.778
2.285	80.777
2.286	80.776
2.287	80.775
2.288	80.774
2.289	80.773
2.290	80.772
2.291	80.771
2.292	80.770
2.293	80.769
2.294	80.768
2.295	80.767
2.296	80.766
2.297	80.765
2.298	80.764
2.299	80.763
2.300	80.762
2.301	80.761
2.302	80.760
2.303	80.759
2.304	80.758
2.305	80.757
2.306	80.756
2.307	80.755
2.308	80.754
2.309	80.753
2.310	80.752
2.311	80.751
2.312	80.750
2.313	80.749
2.314	80.748
2.315	80.747
2.316	80.746
2.317	80.745
2.318	80.744
2.319	80.743
2.320	80.742
2.321	80.741
2.322	80.740
2.323	80.739
2.324	80.738
2.325	80.737
2.326	80.736
2.327	80.735
2.328	80.735
2.329	80.734
2.330	80.733
2.331	80.732
2.332	80.731
2.333	80.730
2.334	80.729
2.335	80.728
2.336	80.727
2.337	80.726
2.338	80.725
2.339	80.724
2.340	80.723
2.341	80.722
2.342	80.721
2.343	80.720
2.344	80.719
2.345	80.718
2.346	80.717
2.347	80.716
2.348	80.715
2.349	80.714
2.350	80.713
2.351	80.712
2.352	80.711
2.353	80.710
2.354	80.709
2.355	80.708
2.356	80.707
2.357	80.706
2.358	80.705
2.359	80.704
2.360	80.704
2.361	80.703
2.362	80.702
2.363	80.701
2.364	80.700
2.365	80.699
2.366	80.698
2.367	80.697
2.368	80.696
2.369	80.695
2.370	80.694
2.371	80.693
2.372	80.692
2.373	80.691
2.374	80.690
2.375	80.689
2.376	80.688
2.377	80.687
2.378	80.686
2.379	80.685
2.380	80.684
2.381	80.683
2.382	80.682
2.383	80.681
2.384	80.680
2.385	80.679
2.386	80.679
2.387	80.678
2.388	80.677
2.389	80.676
2.390	80.675
2.391	80.674
2.392	80.673
2.393	80.672
2.394	80.671
2.395	80.670
2.396	80.669
2.397	80.668
2.398	80.667
2.399	80.666
2.400	80.665
2.401	80.664
2.402	80.663
2.403	80.662
2.404	80.661
2.405	80.660
2.406	80.659
2.407	80.658
2.408	80.658
2.409	80.657
2.410	80.656
2.411	80.655
2.412	80.654
2.413	80.653
2.414	80.652
2.415	80.651
2.416	80.650
2.417	80.649
2.418	80.648
2.419	80.647
2.420	80.646
2.421	80.645
2.422	80.644
2.423	80.643
2.424	80.642
2.425	80.641
2.426	80.640
2.427	80.640
2.428	80.639
2.429	80.638
2.430	80.637
2.431	80.636
2.432	80.635
2.433	80.634
2.434	80.633
2.435	80.632
2.436	80.631
2.437	80.630
2.438	80.629
2.439	80.628
2.440	80.627
2.441	80.626
2.442	80.625
2.443	80.624
2.444	80.623
2.445	80.623
2.446	80.622
2.447	80.621
2.448	80.620
2.449	80.619
2.450	80.618
2.451	80.617
2.452	80.616
2.453	80.615
2.454	80.614
2.455	80.613
2.456	80.612
2.457	80.611
2.458	80.610
2.459	80.609
2.460	80.608
2.461	80.607
2.462	80.607
2.463	80.606
2.464	80.605
2.465	80.604
2.466	80.603
2.467	80.602
2.468	80.601
2.469	80.600
2.470	80.599
2.471	80.598
2.472	80.597
2.473	80.596
2.474	80.595
2.475	80.594
2.476	80.593
2.477	80.593
2.478	80.592
2.479	80.591
2.480	80.590
2.481	80.589
2.482	80.588
2.483	80.587
2.484	80.586
2.485	80.585
2.486	80.584
2.487	80.583
2.488	80.582
2.489	80.581
2.490	80.580
2.491	80.579
2.492	80.579
2.493	80.578
2.494	80.577
2.495	80.576
2.496	80.575
2.497	80.574
2.498	80.573
2.499	80.572
2.500	80.571
2.501	80.570
2.502	80.569
2.503	80.568
2.504	80.567
2.505	80.566
2.506	80.566
2.507	80.565
2.508	80.564
2.509	80.563
2.510	80.562
2.511	80.561
2.512	80.560
2.513	80.559
2.514	80.558
2.515	80.557
2.516	80.556
2.517	80.555
2.518	80.554
2.519	80.554
2.520	80.553
2.521	80.552
2.522	80.551
2.523	80.550
2.524	80.549
2.525	80.548
2.526	80.547
2.527	80.546
2.528	80.545
2.529	80.544
2.530	80.543
2.531	80.542
2.532	80.542
2.533	80.541
2.534	80.540
2.535	80.539
2.536	80.538
2.537	80.537
2.538	80.536
2.539	80.535
2.540	80.534
2.541	80.533
2.542	80.532
2.543	80.531
2.544	80.531
2.545	80.530
2.546	80.529
2.547	80.528
2.548	80.527
2.549	80.526
2.550	80.525
2.551	80.524
2.552	80.523
2.553	80.522
2.554	80.521
2.555	80.520
2.556	80.520
2.557	80.519
2.558	80.518
2.559	80.517
2.560	80.516
2.561	80.515
2.562	80.514
2.563	80.513
2.564	80.512
2.565	80.511
2.566	80.510
2.567	80.510
2.568	80.509
2.569	80.508
2.570	80.507
2.571	80.506
2.572	80.505
2.573	80.504
2.574	80.503
2.575	80.502
2.576	80.501
2.577	80.500
2.578	80.500
2.579	80.499
2.580	80.498
2.581	80.497
2.582	80.496
2.583	80.495
2.584	80.494
2.585	80.493
2.586	80.492
2.587	80.491
2.588	80.490
2.589	80.490
2.590	80.489
2.591	80.488
2.592	80.487
2.593	80.486
2.594	80.485
2.595	80.484
2.596	80.483
2.597	80.482
2.598	80.481
2.599	80.480
2.600	80.480
2.601	80.479
2.602	80.478
2.603	80.477
2.604	80.476
2.605	80.475
2.606	80.474
2.607	80.473
2.608	80.472
2.609	80.471
2.610	80.471
2.611	80.470
2.612	80.469
2.613	80.468
2.614	80.467
2.615	80.466
2.616	80.465
2.617	80.464
2.618	80.463
2.619	80.462
2.620	80.462
2.621	80.461
2.622	80.460
2.623	80.459
2.624	80.458
2.625	80.457
2.626	80.456
2.627	80.455
2.628	80.454
2.629	80.453
2.630	80.453
2.631	80.452
2.632	80.451
2.633	80.450
2.634	80.449
2.635	80.448
2.636	80.447
2.637	80.446
2.638	80.445
2.639	80.445
2.640	80.444
2.641	80.443
2.642	80.442
2.643	80.441
2.644	80.440
2.645	80.439
2.646	80.438
2.647	80.437
2.648	80.436
2.649	80.436
2.650	80.435
2.651	80.434
2.652	80.433
2.653	80.432
2.654	80.431
2.655	80.430
2.656	80.429
2.657	80.428
2.658	80.428
2.659	80.427
2.660	80.426
2.661	80.425
2.662	80.424
2.663	80.423
2.664	80.422
2.665	80.421
2.666	80.420
2.667	80.420
2.668	80.419
2.669	80.418
2.670	80.417
2.671	80.416
2.672	80.415
2.673	80.414
2.674	80.413
2.675	80.412
2.676	80.412
2.677	80.411
2.678	80.410
2.679	80.409
2.680	80.408
2.681	80.407
2.682	80.406
2.683	80.405
2.684	80.405
2.685	80.404
2.686	80.403
2.687	80.402
2.688	80.401
2.689	80.400
2.690	80.399
2.691	80.398
2.692	80.397
2.693	80.397
2.694	80.396
2.695	80.395
2.696	80.394
2.697	80.393
2.698	80.392
2.699	80.391
2.700	80.390
2.701	80.390
2.702	80.389
2.703	80.388
2.704	80.387
2.705	80.386
2.706	80.385
2.707	80.384
2.708	80.383
2.709	80.382
2.710	80.382
2.711	80.381
2.712	80.380
2.713	80.379
2.714	80.378
2.715	80.377
2.716	80.376
2.717	80.375
2.718	80.375
2.719	80.374
2.720	80.373
2.721	80.372
2.722	80.371
2.723	80.370
2.724	80.369
2.725	80.368
2.726	80.368
2.727	80.367
2.728	80.366
2.729	80.365
2.730	80.364
2.731	80.363
2.732	80.362
2.733	80.361
2.734	80.361
2.735	80.360
2.736	80.359
2.737	80.358
2.738	80.357
2.739	80.356
2.740	80.355
2.741	80.354
2.742	80.354
2.743	80.353
2.744	80.352
2.745	80.351
2.746	80.350
2.747	80.349
2.748	80.348
2.749	80.348
2.750	80.347
2.751	80.346
2.752	80.345
2.753	80.344
2.754	80.343
2.755	80.342
2.756	80.341
2.757	80.341
2.758	80.340
2.759	80.339
2.760	80.338
2.761	80.337
2.762	80.336
2.763	80.335
2.764	80.334
2.765	80.334
2.766	80.333
2.767	80.332
2.768	80.331
2.769	80.330
2.770	80.329
2.771	80.328
2.772	80.328
2.773	80.327
2.774	80.326
2.775	80.325
2.776	80.324
2.777	80.323
2.778	80.322
2.779	80.322
2.780	80.321
2.781	80.320
2.782	80.319
2.783	80.318
2.784	80.317
2.785	80.316
2.786	80.315
2.787	80.315
2.788	80.314
2.789	80.313
2.790	80.312
2.791	80.311
2.792	80.310
2.793	80.309
2.794	80.309
2.795	80.308
2.796	80.307
2.797	80.306
2.798	80.305
2.799	80.304
2.800	80.303
2.801	80.303
2.802	80.302
2.803	80.301
2.804	80.300
2.805	80.299
2.806	80.298
2.807	80.297
2.808	80.297
2.809	80.296
2.810	80.295
2.811	80.294
2.812	80.293
2.813	80.292
2.814	80.291
2.815	80.291
2.816	80.290
2.817	80.289
2.818	80.288
2.819	80.287
2.820	80.286
2.821	80.285
2.822	80.285
2.823	80.284
2.824	80.283
2.825	80.282
2.826	80.281
2.827	80.280
2.828	80.279
2.829	80.279
2.830	80.278
2.831	80.277
2.832	80.276
2.833	80.275
2.834	80.274
2.835	80.274
2.836	80.273
2.837	80.272
2.838	80.271
2.839	80.270
2.840	80.269
2.841	80.268
2.842	80.268
2.843	80.267
2.844	80.266
2.845	80.265
2.846	80.264
2.847	80.263
2.848	80.262
2.849	80.262
2.850	80.261
2.851	80.260
2.852	80.259
2.853	80.258
2.854	80.257
2.855	80.257
2.856	80.256
2.857	80.255
2.858	80.254
2.859	80.253
2.860	80.252
2.861	80.251
2.862	80.251
2.863	80.250
2.864	80.249
2.865	80.248
2.866	80.247
2.867	80.246
2.868	80.246
2.869	80.245
2.870	80.244
2.871	80.243
2.872	80.242
2.873	80.241
2.874	80.240
2.875	80.240
2.876	80.239
2.877	80.238
2.878	80.237
2.879	80.236
2.880	80.235
2.881	80.235
2.882	80.234
2.883	80.233
2.884	80.232
2.885	80.231
2.886	80.230
2.887	80.230
2.888	80.229
2.889	80.228
2.890	80.227
2.891	80.226
2.892	80.225
2.893	80.224
2.894	80.224
2.895	80.223
2.896	80.222
2.897	80.221
2.898	80.220
2.899	80.219
2.900	80.219
2.901	80.218
2.902	80.217
2.903	80.216
2.904	80.215
2.905	80.214
2.906	80.214
2.907	80.213
2.908	80.212
2.909	80.211
2.910	80.210
2.911	80.209
2.912	80.209
2.913	80.208
2.914	80.207
2.915	80.206
2.916	80.205
2.917	80.204
2.918	80.204
2.919	80.203
2.920	80.202
2.921	80.201
2.922	80.200
2.923	80.199
2.924	80.199
2.925	80.198
2.926	80.197
2.927	80.196
2.928	80.195
2.929	80.194
2.930	80.194
2.931	80.193
2.932	80.192
2.933	80.191
2.934	80.190
2.935	80.189
2.936	80.189
2.937	80.188
2.938	80.187
2.939	80.186
2.940	80.185
2.941	80.184
2.942	80.184
2.943	80.183
2.944	80.182
2.945	80.181
2.946	80.180
2.947	80.179
2.948	80.179
2.949	80.178
2.950	80.177
2.951	80.176
2.952	80.175
2.953	80.174
2.954	80.174
2.955	80.173
2.956	80.172
2.957	80.171
2.958	80.170
2.959	80.169
2.960	80.169
2.961	80.168
2.962	80.167
2.963	80.166
2.964	80.165
2.965	80.165
2.966	80.164
2.967	80.163
2.968	80.162
2.969	80.161
2.970	80.160
2.971	80.160
2.972	80.159
2.973	80.158
2.974	80.157
2.975	80.156
2.976	80.155
2.977	80.155
2.978	80.154
2.979	80.153
2.980	80.152
2.981	80.151
2.982	80.150
2.983	80.150
2.984	80.149
2.985	80.148
2.986	80.147
2.987	80.146
2.988	80.146
2.989	80.145
2.990	80.144
2.991	80.143
2.992	80.142
2.993	80.141
2.994	80.141
2.995	80.140
2.996	80.139
2.997	80.138
2.998	80.137
2.999	80.137
3.000	80.136
3.001	80.135
3.002	80.134
3.003	80.133
3.004	80.132
3.005	80.132
3.006	80.131
3.007	80.130
3.008	80.129
3.009	80.128
3.010	80.128
3.011	80.127
3.012	80.126
3.013	80.125
3.014	80.124
3.015	80.123
3.016	80.123
3.017	80.122
3.018	80.121
3.019	80.120
3.020	80.119
3.021	80.119
3.022	80.118
3.023	80.117
3.024	80.116
3.025	80.115
3.026	80.114
3.027	80.114
3.028	80.113
3.029	80.112
3.030	80.111
3.031	80.110
3.032	80.110
3.033	80.109
3.034	80.108
3.035	80.107
3.036	80.106
3.037	80.106
3.038	80.105
3.039	80.104
3.040	80.103
3.041	80.102
3.042	80.101
3.043	80.101
3.044	80.100
3.045	80.099
3.046	80.098
3.047	80.097
3.048	80.097
3.049	80.096
3.050	80.095
3.051	80.094
3.052	80.093
3.053	80.093
3.054	80.092
3.055	80.091
3.056	80.090
3.057	80.089
3.058	80.089
3.059	80.088
3.060	80.087
3.061	80.086
3.062	80.085
3.063	80.084
3.064	80.084
3.065	80.083
3.066	80.082
3.067	80.081
3.068	80.080
3.069	80.080
3.070	80.079
3.071	80.078
3.072	80.077
3.073	80.076
3.074	80.076
3.075	80.075
3.076	80.074
3.077	80.073
3.078	80.072
3.079	80.072
3.080	80.071
3.081	80.070
3.082	80.069
3.083	80.068
3.084	80.068
3.085	80.067
3.086	80.066
3.087	80.065
3.088	80.064
3.089	80.064
3.090	80.063
3.091	80.062
3.092	80.061
3.093	80.060
3.094	80.060
3.095	80.059
3.096	80.058
3.097	80.057
3.098	80.056
3.099	80.056
3.100	80.055
3.101	80.054
3.102	80.053
3.103	80.052
3.104	80.052
3.105	80.051
3.106	80.050
3.107	80.049
3.108	80.048
3.109	80.048
3.110	80.047
3.111	80.046
3.112	80.045
3.113	80.044
3.114	80.044
3.115	80.043
3.116	80.042
3.117	80.041
3.118	80.040
3.119	80.040
3.120	80.039
3.121	80.038
3.122	80.037
3.123	80.036
3.124	80.036
3.125	80.035
3.126	80.034
3.127	80.033
3.128	80.032
3.129	80.032
3.130	80.031
3.131	80.030
3.132	80.029
3.133	80.028
3.134	80.028
3.135	80.027
3.136	80.026
3.137	80.025
3.138	80.024
3.139	80.024
3.140	80.023
3.141	80.022
3.142	80.021
3.143	80.020
3.144	80.020
3.145	80.019
3.146	80.018
3.147	80.017
3.148	80.017
3.149	80.016
3.150	80.015
3.151	80.014
3.152	80.013
3.153	80.013
3.154	80.012
3.155	80.011
3.156	80.010
3.157	80.009
3.158	80.009
3.159	80.008
3.160	80.007
3.161	80.006
3.162	80.005
3.163	80.005
3.164	80.004
3.165	80.003
3.166	80.002
3.167	80.002
3.168	80.001
3.169	80.000
3.170	79.999
3.171	79.998
3.172	79.998
3.173	79.997
3.174	79.996
3.175	79.995
3.176	79.994
3.177	79.994
3.178	79.993
3.179	79.992
3.180	79.991
3.181	79.990
3.182	79.990
3.183	79.989
3.184	79.988
3.185	79.987
3.186	79.987
3.187	79.986
3.188	79.985
3.189	79.984
3.190	79.983
3.191	79.983
3.192	79.982
3.193	79.981
3.194	79.980
3.195	79.979
3.196	79.979
3.197	79.978
3.198	79.977
3.199	79.976
3.200	79.976
3.201	79.975
3.202	79.974
3.203	79.973
3.204	79.972
3.205	79.972
3.206	79.971
3.207	79.970
3.208	79.969
3.209	79.969
3.210	79.968
3.211	79.967
3.212	79.966
3.213	79.965
3.214	79.965
3.215	79.964
3.216	79.963
3.217	79.962
3.218	79.961
3.219	79.961
3.220	79.960
3.221	79.959
3.222	79.958
3.223	79.958
3.224	79.957
3.225	79.956
3.226	79.955
3.227	79.954
3.228	79.954
3.229	79.953
3.230	79.952
3.231	79.951
3.232	79.951
3.233	79.950
3.234	79.949
3.235	79.948
3.236	79.947
3.237	79.947
3.238	79.946
3.239	79.945
3.240	79.944
3.241	79.944
3.242	79.943
3.243	79.942
3.244	79.941
3.245	79.940
3.246	79.940
3.247	79.939
3.248	79.938
3.249	79.937
3.250	79.937
3.251	79.936
3.252	79.935
3.253	79.934
3.254	79.934
3.255	79.933
3.256	79.932
3.257	79.931
3.258	79.930
3.259	79.930
3.260	79.929
3.261	79.928
3.262	79.927
3.263	79.927
3.264	79.926
3.265	79.925
3.266	79.924
3.267	79.923
3.268	79.923
3.269	79.922
3.270	79.921
3.271	79.920
3.272	79.920
3.273	79.919
3.274	79.918
3.275	79.917
3.276	79.917
3.277	79.916
3.278	79.915
3.279	79.914
3.280	79.913
3.281	79.913
3.282	79.912
3.283	79.911
3.284	79.910
3.285	79.910
3.286	79.909
3.287	79.908
3.288	79.907
3.289	79.907
3.290	79.906
3.291	79.905
3.292	79.904
3.293	79.903
3.294	79.903
3.295	79.902
3.296	79.901
3.297	79.900
3.298	79.900
3.299	79.899
3.300	79.898
3.301	79.897
3.302	79.897
3.303	79.896
3.304	79.895
3.305	79.894
3.306	79.893
3.307	79.893
3.308	79.892
3.309	79.891
3.310	79.890
3.311	79.890
3.312	79.889
3.313	79.888
3.314	79.887
3.315	79.887
3.316	79.886
3.317	79.885
3.318	79.884
3.319	79.884
3.320	79.883
3.321	79.882
3.322	79.881
3.323	79.880
3.324	79.880
3.325	79.879
3.326	79.878
3.327	79.877
3.328	79.877
3.329	79.876
3.330	79.875
3.331	79.874
3.332	79.874
3.333	79.873
3.334	79.872
3.335	79.871
3.336	79.871
3.337	79.870
3.338	79.869
3.339	79.868
3.340	79.868
3.341	79.867
3.342	79.866
3.343	79.865
3.344	79.865
3.345	79.864
3.346	79.863
3.347	79.862
3.348	79.861
3.349	79.861
3.350	79.860
3.351	79.859
3.352	79.858
3.353	79.858
3.354	79.857
3.355	79.856
3.356	79.855
3.357	79.855
3.358	79.854
3.359	79.853
3.360	79.852
3.361	79.852
3.362	79.851
3.363	79.850
3.364	79.849
3.365	79.849
3.366	79.848
3.367	79.847
3.368	79.846
3.369	79.846
3.370	79.845
3.371	79.844
3.372	79.843
3.373	79.843
3.374	79.842
3.375	79.841
3.376	79.840
3.377	79.840
3.378	79.839
3.379	79.838
3.380	79.837
3.381	79.837
3.382	79.836
3.383	79.835
3.384	79.834
3.385	79.834
3.386	79.833
3.387	79.832
3.388	79.831
3.389	79.830
3.390	79.830
3.391	79.829
3.392	79.828
3.393	79.827
3.394	79.827
3.395	79.826
3.396	79.825
3.397	79.824
3.398	79.824
3.399	79.823
3.400	79.822
3.401	79.821
3.402	79.821
3.403	79.820
3.404	79.819
3.405	79.818
3.406	79.818
3.407	79.817
3.408	79.816
3.409	79.815
3.410	79.815
3.411	79.814
3.412	79.813
3.413	79.812
3.414	79.812
3.415	79.811
3.416	79.810
3.417	79.809
3.418	79.809
3.419	79.808
3.420	79.807
3.421	79.806
3.422	79.806
3.423	79.805
3.424	79.804
3.425	79.804
3.426	79.803
3.427	79.802
3.428	79.801
3.429	79.801
3.430	79.800
3.431	79.799
3.432	79.798
3.433	79.798
3.434	79.797
3.435	79.796
3.436	79.795
3.437	79.795
3.438	79.794
3.439	79.793
3.440	79.792
3.441	79.792
3.442	79.791
3.443	79.790
3.444	79.789
3.445	79.789
3.446	79.788
3.447	79.787
3.448	79.786
3.449	79.786
3.450	79.785
3.451	79.784
3.452	79.783
3.453	79.783
3.454	79.782
3.455	79.781
3.456	79.780
3.457	79.780
3.458	79.779
3.459	79.778
3.460	79.777
